"State","Region","Division","pop","DATE","Infected","Death"
"NorthDakota","Midwest","West North Central",760077,2020-11-29,78656,920
"NorthDakota","Midwest","West North Central",760077,2020-11-28,77934,915
"NorthDakota","Midwest","West North Central",760077,2020-11-27,77232,902
"NorthDakota","Midwest","West North Central",760077,2020-11-26,76442,897
"NorthDakota","Midwest","West North Central",760077,2020-11-25,75478,887
"NorthDakota","Midwest","West North Central",760077,2020-11-24,74399,882
"NorthDakota","Midwest","West North Central",760077,2020-11-23,73397,846
"NorthDakota","Midwest","West North Central",760077,2020-11-22,72683,840
"NorthDakota","Midwest","West North Central",760077,2020-11-21,71540,834
"NorthDakota","Midwest","West North Central",760077,2020-11-20,70016,817
"NorthDakota","Midwest","West North Central",760077,2020-11-19,68612,795
"NorthDakota","Midwest","West North Central",760077,2020-11-18,67230,785
"NorthDakota","Midwest","West North Central",760077,2020-11-17,65967,768
"NorthDakota","Midwest","West North Central",760077,2020-11-16,64879,742
"NorthDakota","Midwest","West North Central",760077,2020-11-15,63792,735
"NorthDakota","Midwest","West North Central",760077,2020-11-14,62872,726
"NorthDakota","Midwest","West North Central",760077,2020-11-13,60602,707
"NorthDakota","Midwest","West North Central",760077,2020-11-12,59173,697
"NorthDakota","Midwest","West North Central",760077,2020-11-11,57373,686
"NorthDakota","Midwest","West North Central",760077,2020-11-10,56348,674
"NorthDakota","Midwest","West North Central",760077,2020-11-09,55455,644
"NorthDakota","Midwest","West North Central",760077,2020-11-08,54303,639
"NorthDakota","Midwest","West North Central",760077,2020-11-07,53203,628
"NorthDakota","Midwest","West North Central",760077,2020-11-06,51602,613
"NorthDakota","Midwest","West North Central",760077,2020-11-05,49837,596
"NorthDakota","Midwest","West North Central",760077,2020-11-04,48301,568
"NorthDakota","Midwest","West North Central",760077,2020-11-03,47187,556
"NorthDakota","Midwest","West North Central",760077,2020-11-02,46015,540
"NorthDakota","Midwest","West North Central",760077,2020-11-01,45043,531
"NorthDakota","Midwest","West North Central",760077,2020-10-31,43916,524
"NorthDakota","Midwest","West North Central",760077,2020-10-30,42483,512
"NorthDakota","Midwest","West North Central",760077,2020-10-29,41130,499
"NorthDakota","Midwest","West North Central",760077,2020-10-28,39907,488
"NorthDakota","Midwest","West North Central",760077,2020-10-27,39129,476
"NorthDakota","Midwest","West North Central",760077,2020-10-26,38236,461
"NorthDakota","Midwest","West North Central",760077,2020-10-25,37716,456
"NorthDakota","Midwest","West North Central",760077,2020-10-24,36874,448
"NorthDakota","Midwest","West North Central",760077,2020-10-23,35938,440
"NorthDakota","Midwest","West North Central",760077,2020-10-22,35052,431
"NorthDakota","Midwest","West North Central",760077,2020-10-21,34165,422
"NorthDakota","Midwest","West North Central",760077,2020-10-20,33666,412
"NorthDakota","Midwest","West North Central",760077,2020-10-19,32633,408
"NorthDakota","Midwest","West North Central",760077,2020-10-18,31978,404
"NorthDakota","Midwest","West North Central",760077,2020-10-17,31261,399
"NorthDakota","Midwest","West North Central",760077,2020-10-16,30514,388
"NorthDakota","Midwest","West North Central",760077,2020-10-15,29652,370
"NorthDakota","Midwest","West North Central",760077,2020-10-14,28947,364
"NorthDakota","Midwest","West North Central",760077,2020-10-13,28243,356
"NorthDakota","Midwest","West North Central",760077,2020-10-12,27729,344
"NorthDakota","Midwest","West North Central",760077,2020-10-11,27262,338
"NorthDakota","Midwest","West North Central",760077,2020-10-10,26628,335
"NorthDakota","Midwest","West North Central",760077,2020-10-09,26040,320
"NorthDakota","Midwest","West North Central",760077,2020-10-08,25383,310
"NorthDakota","Midwest","West North Central",760077,2020-10-07,24857,304
"NorthDakota","Midwest","West North Central",760077,2020-10-06,24364,280
"NorthDakota","Midwest","West North Central",760077,2020-10-05,23858,277
"NorthDakota","Midwest","West North Central",760077,2020-10-04,23548,274
"NorthDakota","Midwest","West North Central",760077,2020-10-03,23133,271
"NorthDakota","Midwest","West North Central",760077,2020-10-02,22694,264
"NorthDakota","Midwest","West North Central",760077,2020-10-01,22218,256
"NorthDakota","Midwest","West North Central",760077,2020-09-30,21846,247
"NorthDakota","Midwest","West North Central",760077,2020-09-29,21399,239
"NorthDakota","Midwest","West North Central",760077,2020-09-28,20981,234
"NorthDakota","Midwest","West North Central",760077,2020-09-27,20722,231
"NorthDakota","Midwest","West North Central",760077,2020-09-26,20379,227
"NorthDakota","Midwest","West North Central",760077,2020-09-25,19885,219
"NorthDakota","Midwest","West North Central",760077,2020-09-24,19451,212
"NorthDakota","Midwest","West North Central",760077,2020-09-23,18981,203
"NorthDakota","Midwest","West North Central",760077,2020-09-22,18508,196
"NorthDakota","Midwest","West North Central",760077,2020-09-21,18237,193
"NorthDakota","Midwest","West North Central",760077,2020-09-20,17954,192
"NorthDakota","Midwest","West North Central",760077,2020-09-19,17607,192
"NorthDakota","Midwest","West North Central",760077,2020-09-18,17229,184
"NorthDakota","Midwest","West North Central",760077,2020-09-17,16722,182
"NorthDakota","Midwest","West North Central",760077,2020-09-16,16333,177
"NorthDakota","Midwest","West North Central",760077,2020-09-15,16064,172
"NorthDakota","Midwest","West North Central",760077,2020-09-14,15820,170
"NorthDakota","Midwest","West North Central",760077,2020-09-13,15568,168
"NorthDakota","Midwest","West North Central",760077,2020-09-12,15149,167
"NorthDakota","Midwest","West North Central",760077,2020-09-11,14684,164
"NorthDakota","Midwest","West North Central",760077,2020-09-10,14443,160
"NorthDakota","Midwest","West North Central",760077,2020-09-09,14109,157
"NorthDakota","Midwest","West North Central",760077,2020-09-08,13852,156
"NorthDakota","Midwest","West North Central",760077,2020-09-07,13782,156
"NorthDakota","Midwest","West North Central",760077,2020-09-06,13619,156
"NorthDakota","Midwest","West North Central",760077,2020-09-05,13330,155
"NorthDakota","Midwest","West North Central",760077,2020-09-04,12972,150
"NorthDakota","Midwest","West North Central",760077,2020-09-03,12627,150
"NorthDakota","Midwest","West North Central",760077,2020-09-02,12266,148
"NorthDakota","Midwest","West North Central",760077,2020-09-01,12000,145
"NorthDakota","Midwest","West North Central",760077,2020-08-31,11808,143
"NorthDakota","Midwest","West North Central",760077,2020-08-30,11698,142
"NorthDakota","Midwest","West North Central",760077,2020-08-29,11483,141
"NorthDakota","Midwest","West North Central",760077,2020-08-28,11107,139
"NorthDakota","Midwest","West North Central",760077,2020-08-27,10794,139
"NorthDakota","Midwest","West North Central",760077,2020-08-26,10454,138
"NorthDakota","Midwest","West North Central",760077,2020-08-25,10219,138
"NorthDakota","Midwest","West North Central",760077,2020-08-24,9991,137
"NorthDakota","Midwest","West North Central",760077,2020-08-23,9868,136
"NorthDakota","Midwest","West North Central",760077,2020-08-22,9728,135
"NorthDakota","Midwest","West North Central",760077,2020-08-21,9467,132
"NorthDakota","Midwest","West North Central",760077,2020-08-20,9237,130
"NorthDakota","Midwest","West North Central",760077,2020-08-19,8964,130
"NorthDakota","Midwest","West North Central",760077,2020-08-18,8781,128
"NorthDakota","Midwest","West North Central",760077,2020-08-17,8645,126
"NorthDakota","Midwest","West North Central",760077,2020-08-16,8586,124
"NorthDakota","Midwest","West North Central",760077,2020-08-15,8443,121
"NorthDakota","Midwest","West North Central",760077,2020-08-14,8319,121
"NorthDakota","Midwest","West North Central",760077,2020-08-13,8168,120
"NorthDakota","Midwest","West North Central",760077,2020-08-12,7968,120
"NorthDakota","Midwest","West North Central",760077,2020-08-11,7882,118
"NorthDakota","Midwest","West North Central",760077,2020-08-10,7712,113
"NorthDakota","Midwest","West North Central",760077,2020-08-09,7596,112
"NorthDakota","Midwest","West North Central",760077,2020-08-08,7507,112
"NorthDakota","Midwest","West North Central",760077,2020-08-07,7324,110
"NorthDakota","Midwest","West North Central",760077,2020-08-06,7174,109
"NorthDakota","Midwest","West North Central",760077,2020-08-05,7055,108
"NorthDakota","Midwest","West North Central",760077,2020-08-04,6931,107
"NorthDakota","Midwest","West North Central",760077,2020-08-03,6782,105
"NorthDakota","Midwest","West North Central",760077,2020-08-02,6659,105
"NorthDakota","Midwest","West North Central",760077,2020-08-01,6600,103
"NorthDakota","Midwest","West North Central",760077,2020-07-31,6467,103
"NorthDakota","Midwest","West North Central",760077,2020-07-30,6298,103
"NorthDakota","Midwest","West North Central",760077,2020-07-29,6224,102
"NorthDakota","Midwest","West North Central",760077,2020-07-28,6139,100
"NorthDakota","Midwest","West North Central",760077,2020-07-27,5984,99
"NorthDakota","Midwest","West North Central",760077,2020-07-26,5872,99
"NorthDakota","Midwest","West North Central",760077,2020-07-25,5734,99
"NorthDakota","Midwest","West North Central",760077,2020-07-24,5612,99
"NorthDakota","Midwest","West North Central",760077,2020-07-23,5493,97
"NorthDakota","Midwest","West North Central",760077,2020-07-22,5364,96
"NorthDakota","Midwest","West North Central",760077,2020-07-21,5206,94
"NorthDakota","Midwest","West North Central",760077,2020-07-20,5124,93
"NorthDakota","Midwest","West North Central",760077,2020-07-19,5017,92
"NorthDakota","Midwest","West North Central",760077,2020-07-18,4905,90
"NorthDakota","Midwest","West North Central",760077,2020-07-17,4789,90
"NorthDakota","Midwest","West North Central",760077,2020-07-16,4668,89
"NorthDakota","Midwest","West North Central",760077,2020-07-15,4565,88
"NorthDakota","Midwest","West North Central",760077,2020-07-14,4493,88
"NorthDakota","Midwest","West North Central",760077,2020-07-13,4442,87
"NorthDakota","Midwest","West North Central",760077,2020-07-12,4334,87
"NorthDakota","Midwest","West North Central",760077,2020-07-11,4243,87
"NorthDakota","Midwest","West North Central",760077,2020-07-10,4154,85
"NorthDakota","Midwest","West North Central",760077,2020-07-09,4069,85
"NorthDakota","Midwest","West North Central",760077,2020-07-08,3969,85
"NorthDakota","Midwest","West North Central",760077,2020-07-07,3897,84
"NorthDakota","Midwest","West North Central",760077,2020-07-06,3849,80
"NorthDakota","Midwest","West North Central",760077,2020-07-05,3816,80
"NorthDakota","Midwest","West North Central",760077,2020-07-04,3779,80
"NorthDakota","Midwest","West North Central",760077,2020-07-03,3722,80
"NorthDakota","Midwest","West North Central",760077,2020-07-02,3657,80
"NorthDakota","Midwest","West North Central",760077,2020-07-01,3614,80
"NorthDakota","Midwest","West North Central",760077,2020-06-30,3575,79
"NorthDakota","Midwest","West North Central",760077,2020-06-29,3538,79
"NorthDakota","Midwest","West North Central",760077,2020-06-28,3495,79
"NorthDakota","Midwest","West North Central",760077,2020-06-27,3458,78
"NorthDakota","Midwest","West North Central",760077,2020-06-26,3421,78
"NorthDakota","Midwest","West North Central",760077,2020-06-25,3393,78
"NorthDakota","Midwest","West North Central",760077,2020-06-24,3361,78
"NorthDakota","Midwest","West North Central",760077,2020-06-23,3319,78
"NorthDakota","Midwest","West North Central",760077,2020-06-22,3313,77
"NorthDakota","Midwest","West North Central",760077,2020-06-21,3288,77
"NorthDakota","Midwest","West North Central",760077,2020-06-20,3251,76
"NorthDakota","Midwest","West North Central",760077,2020-06-19,3225,76
"NorthDakota","Midwest","West North Central",760077,2020-06-18,3192,75
"NorthDakota","Midwest","West North Central",760077,2020-06-17,3166,74
"NorthDakota","Midwest","West North Central",760077,2020-06-16,3124,74
"NorthDakota","Midwest","West North Central",760077,2020-06-15,3101,74
"NorthDakota","Midwest","West North Central",760077,2020-06-14,3080,74
"NorthDakota","Midwest","West North Central",760077,2020-06-13,3058,74
"NorthDakota","Midwest","West North Central",760077,2020-06-12,3016,74
"NorthDakota","Midwest","West North Central",760077,2020-06-11,2980,74
"NorthDakota","Midwest","West North Central",760077,2020-06-10,2941,73
"NorthDakota","Midwest","West North Central",760077,2020-06-09,2901,72
"NorthDakota","Midwest","West North Central",760077,2020-06-08,2879,72
"NorthDakota","Midwest","West North Central",760077,2020-06-07,2861,72
"NorthDakota","Midwest","West North Central",760077,2020-06-06,2816,72
"NorthDakota","Midwest","West North Central",760077,2020-06-05,2745,71
"NorthDakota","Midwest","West North Central",760077,2020-06-04,2706,66
"NorthDakota","Midwest","West North Central",760077,2020-06-03,2679,66
"NorthDakota","Midwest","West North Central",760077,2020-06-02,2646,65
"NorthDakota","Midwest","West North Central",760077,2020-06-01,2624,61
"NorthDakota","Midwest","West North Central",760077,2020-05-31,2575,61
"NorthDakota","Midwest","West North Central",760077,2020-05-30,2552,60
"NorthDakota","Midwest","West North Central",760077,2020-05-29,2518,59
"NorthDakota","Midwest","West North Central",760077,2020-05-28,2479,57
"NorthDakota","Midwest","West North Central",760077,2020-05-27,2437,56
"NorthDakota","Midwest","West North Central",760077,2020-05-26,2420,54
"NorthDakota","Midwest","West North Central",760077,2020-05-25,2402,54
"NorthDakota","Midwest","West North Central",760077,2020-05-24,2364,53
"NorthDakota","Midwest","West North Central",760077,2020-05-23,2315,52
"NorthDakota","Midwest","West North Central",760077,2020-05-22,2267,52
"NorthDakota","Midwest","West North Central",760077,2020-05-21,2188,51
"NorthDakota","Midwest","West North Central",760077,2020-05-20,2078,49
"NorthDakota","Midwest","West North Central",760077,2020-05-19,1992,45
"NorthDakota","Midwest","West North Central",760077,2020-05-18,1927,44
"NorthDakota","Midwest","West North Central",760077,2020-05-17,1897,43
"NorthDakota","Midwest","West North Central",760077,2020-05-16,1847,42
"NorthDakota","Midwest","West North Central",760077,2020-05-15,1761,42
"NorthDakota","Midwest","West North Central",760077,2020-05-14,1712,40
"NorthDakota","Midwest","West North Central",760077,2020-05-13,1645,40
"NorthDakota","Midwest","West North Central",760077,2020-05-12,1570,38
"NorthDakota","Midwest","West North Central",760077,2020-05-11,1515,36
"NorthDakota","Midwest","West North Central",760077,2020-05-10,1489,35
"NorthDakota","Midwest","West North Central",760077,2020-05-09,1463,35
"NorthDakota","Midwest","West North Central",760077,2020-05-08,1424,33
"NorthDakota","Midwest","West North Central",760077,2020-05-07,1370,31
"NorthDakota","Midwest","West North Central",760077,2020-05-06,1322,31
"NorthDakota","Midwest","West North Central",760077,2020-05-05,1266,25
"NorthDakota","Midwest","West North Central",760077,2020-05-04,1225,25
"NorthDakota","Midwest","West North Central",760077,2020-05-03,1191,25
"NorthDakota","Midwest","West North Central",760077,2020-05-02,1153,24
"NorthDakota","Midwest","West North Central",760077,2020-05-01,1107,23
"NorthDakota","Midwest","West North Central",760077,2020-04-30,1067,19
"NorthDakota","Midwest","West North Central",760077,2020-04-29,1033,19
"NorthDakota","Midwest","West North Central",760077,2020-04-28,990,19
"NorthDakota","Midwest","West North Central",760077,2020-04-27,941,19
"NorthDakota","Midwest","West North Central",760077,2020-04-26,867,17
"NorthDakota","Midwest","West North Central",760077,2020-04-25,803,16
"NorthDakota","Midwest","West North Central",760077,2020-04-24,748,15
"NorthDakota","Midwest","West North Central",760077,2020-04-23,709,15
"NorthDakota","Midwest","West North Central",760077,2020-04-22,679,14
"NorthDakota","Midwest","West North Central",760077,2020-04-21,643,13
"NorthDakota","Midwest","West North Central",760077,2020-04-20,627,13
"NorthDakota","Midwest","West North Central",760077,2020-04-19,585,10
"NorthDakota","Midwest","West North Central",760077,2020-04-18,527,9
"NorthDakota","Midwest","West North Central",760077,2020-04-17,438,9
"NorthDakota","Midwest","West North Central",760077,2020-04-16,393,9
